27641;SIM00014566;+39320013050;2023-04-06;2024-07-10;DISATTIVATA
27642;SIM00012782;+39320006412;2024-05-20;2025-07-11;DISATTIVATA
27643;SIM00021147;+39320001462;2021-10-31;2022-04-21;DISATTIVATA
27644;SIM00011728;+39320009010;2024-05-17;2024-08-17;DISATTIVATA
27645;SIM00002025;+39320003886;2024-12-01;2025-05-04;DISATTIVATA
27646;SIM00018389;+39320011271;2023-02-10;2023-05-08;DISATTIVATA
27647;SIM00000949;+39320010889;2021-08-18;2022-07-31;DISATTIVATA
27648;SIM00010866;+39320007499;2022-05-20;2023-04-23;DISATTIVATA
27649;SIM00019846;+39320005773;2022-12-13;2023-01-02;DISATTIVATA
27650;SIM00013990;+39320002670;2021-08-23;2022-01-09;DISATTIVATA
27651;SIM00013318;+39320002383;2023-11-12;2023-12-09;DISATTIVATA
27652;SIM00001721;+39320013968;2021-08-28;2023-03-18;DISATTIVATA
27653;SIM00008575;+39320002622;2025-02-21;2026-04-29;DISATTIVATA
27654;SIM00013229;+39320014977;2023-05-23;2023-10-06;DISATTIVATA
27655;SIM00018181;+39320010244;2024-11-13;2025-09-04;DISATTIVATA
27656;SIM00005366;+39320004478;2024-10-24;2025-02-07;DISATTIVATA
27657;SIM00004833;+39320007908;2021-10-05;2022-02-03;DISATTIVATA
27658;SIM00013175;+39320004158;2021-05-04;2021-07-16;DISATTIVATA
27659;SIM00006997;+39320016638;2021-12-12;2022-12-14;DISATTIVATA
27660;SIM00011548;+39320008317;2025-02-24;2026-04-30;DISATTIVATA
27661;SIM00021806;+39320016303;2022-01-20;2022-11-08;DISATTIVATA
27662;SIM00013969;+39320014289;2024-03-05;2024-11-02;DISATTIVATA
27663;SIM00007600;+39320003946;2022-10-31;2023-11-27;DISATTIVATA
27664;SIM00018998;+39320000737;2023-10-11;2025-03-17;DISATTIVATA
27665;SIM00002787;+39320003526;2022-03-27;2022-12-31;DISATTIVATA
27666;SIM00022759;+39320000318;2021-08-12;2022-11-07;DISATTIVATA
27667;SIM00016678;+39320004480;2023-12-16;2024-10-26;DISATTIVATA
27668;SIM00010840;+39320019604;2024-11-29;2026-04-30;DISATTIVATA
27669;SIM00020066;+39320016083;2021-01-30;2022-04-27;DISATTIVATA
27670;SIM00016787;+39320014563;2021-07-24;2022-03-31;DISATTIVATA
27671;SIM00015254;+39320005268;2021-02-06;2021-10-29;DISATTIVATA
27672;SIM00013526;+39320016881;2025-02-20;2025-08-18;DISATTIVATA
27673;SIM00005456;+39320004978;2021-06-16;2023-01-05;DISATTIVATA
27674;SIM00000446;+39320006214;2023-10-21;2024-03-07;DISATTIVATA
27675;SIM00017093;+39320012580;2022-11-21;2024-03-08;DISATTIVATA
27676;SIM00001856;+39320003091;2025-01-14;2025-03-27;DISATTIVATA
27677;SIM00001964;+39320018749;2025-03-20;2025-09-30;DISATTIVATA
27678;SIM00018083;+39320010981;2021-10-18;2021-11-21;DISATTIVATA
27679;SIM00020987;+39320002979;2022-06-10;2023-12-08;DISATTIVATA
27680;SIM00003273;+39320006408;2023-07-18;2023-10-19;DISATTIVATA
27681;SIM00013645;+39320015916;2021-05-04;2021-09-30;DISATTIVATA
27682;SIM00017710;+39320009148;2023-06-29;2024-09-06;DISATTIVATA
27683;SIM00023889;+39320006527;2024-11-24;2025-05-08;DISATTIVATA
27684;SIM00020685;+39320010902;2022-08-26;2023-01-09;DISATTIVATA
27685;SIM00016022;+39320012215;2021-11-05;2021-12-24;DISATTIVATA
27686;SIM00005498;+39320007579;2021-12-28;2023-02-21;DISATTIVATA
27687;SIM00010433;+39320004571;2024-12-11;2025-10-31;DISATTIVATA
27688;SIM00018468;+39320004611;2025-02-18;2026-04-30;DISATTIVATA
27689;SIM00017419;+39320000025;2023-07-31;2024-05-13;DISATTIVATA
27690;SIM00004260;+39320014944;2022-05-16;2023-12-20;DISATTIVATA
27691;SIM00011601;+39320000174;2021-06-29;2021-09-18;DISATTIVATA
27692;SIM00013197;+39320016776;2022-07-03;2023-03-02;DISATTIVATA
27693;SIM00019415;+39320014757;2022-09-20;2023-08-15;DISATTIVATA
27694;SIM00024787;+39320014920;2022-11-14;2023-07-03;DISATTIVATA
27695;SIM00019003;+39320006748;2023-12-25;2024-05-12;DISATTIVATA
27696;SIM00003914;+39320015489;2022-05-20;2022-09-24;DISATTIVATA
27697;SIM00002603;+39320001347;2025-04-30;2026-04-30;DISATTIVATA
27698;SIM00011658;+39320011251;2023-12-02;2025-04-01;DISATTIVATA
27699;SIM00012688;+39320006563;2021-03-25;2022-04-13;DISATTIVATA
27700;SIM00011975;+39320008774;2023-11-02;2024-05-31;DISATTIVATA
27701;SIM00009838;+39320017639;2022-06-26;2022-11-22;DISATTIVATA
27702;SIM00016572;+39320017370;2023-05-10;2024-07-22;DISATTIVATA
27703;SIM00010121;+39320008091;2022-03-07;2023-07-23;DISATTIVATA
27704;SIM00013666;+39320003475;2023-12-14;2024-03-15;DISATTIVATA
27705;SIM00004594;+39320009040;2024-10-13;2025-06-19;DISATTIVATA
27706;SIM00020491;+39320010681;2021-08-25;2022-11-04;DISATTIVATA
27707;SIM00018984;+39320002249;2022-02-21;2023-02-07;DISATTIVATA
27708;SIM00004453;+39320009303;2023-11-28;2024-07-19;DISATTIVATA
27709;SIM00000016;+39320001783;2025-04-09;2026-04-30;DISATTIVATA
27710;SIM00004009;+39320005864;2023-09-10;2025-04-21;DISATTIVATA
27711;SIM00007153;+39320012564;2023-10-07;2025-01-04;DISATTIVATA
27712;SIM00005963;+39320015667;2025-05-02;2025-05-27;DISATTIVATA
27713;SIM00022777;+39320017058;2022-04-16;2022-07-01;DISATTIVATA
27714;SIM00009617;+39320004574;2022-06-27;2023-03-23;DISATTIVATA
27715;SIM00002343;+39320012113;2023-04-01;2024-10-07;DISATTIVATA
27716;SIM00011373;+39320015427;2024-03-30;2025-05-10;DISATTIVATA
27717;SIM00003499;+39320018056;2023-07-05;2024-03-06;DISATTIVATA
27718;SIM00017738;+39320011715;2021-02-21;2022-03-20;DISATTIVATA
27719;SIM00020602;+39320011806;2023-01-08;2023-10-06;DISATTIVATA
27720;SIM00008296;+39320011030;2022-07-29;2023-05-22;DISATTIVATA
27721;SIM00005914;+39320003380;2022-01-12;2022-02-20;DISATTIVATA
27722;SIM00000010;+39320013440;2022-06-09;2023-01-28;DISATTIVATA
27723;SIM00004844;+39320010783;2021-03-23;2022-10-24;DISATTIVATA
27724;SIM00003244;+39320017848;2024-03-22;2024-10-12;DISATTIVATA
27725;SIM00014059;+39320010085;2022-01-28;2022-03-19;DISATTIVATA
27726;SIM00016680;+39320014241;2024-12-19;2026-02-10;DISATTIVATA
27727;SIM00016126;+39320003816;2025-03-23;2025-05-29;DISATTIVATA
27728;SIM00022146;+39320013882;2024-08-18;2024-12-30;DISATTIVATA
27729;SIM00013385;+39320008330;2022-09-30;2023-03-30;DISATTIVATA
27730;SIM00008552;+39320017301;2025-01-25;2026-04-30;DISATTIVATA
27731;SIM00003148;+39320010239;2024-11-09;2025-07-19;DISATTIVATA
27732;SIM00013324;+39320015736;2023-09-23;2024-12-20;DISATTIVATA
27733;SIM00024647;+39320019967;2023-12-22;2024-11-12;DISATTIVATA
27734;SIM00015066;+39320018877;2024-05-12;2024-07-18;DISATTIVATA
27735;SIM00009986;+39320009203;2025-05-01;2026-03-20;DISATTIVATA
27736;SIM00023795;+39320015928;2023-05-19;2023-07-25;DISATTIVATA
27737;SIM00013016;+39320003128;2024-12-26;2026-02-19;DISATTIVATA
27738;SIM00023310;+39320014256;2025-01-02;2026-01-23;DISATTIVATA
27739;SIM00016929;+39320019316;2022-07-23;2022-10-16;DISATTIVATA
27740;SIM00002904;+39320017715;2021-06-23;2022-05-02;DISATTIVATA
27741;SIM00023015;+39320017501;2022-04-10;2023-10-26;DISATTIVATA
27742;SIM00009278;+39320014770;2021-02-22;2022-05-28;DISATTIVATA
27743;SIM00010776;+39320017611;2022-07-16;2024-01-26;DISATTIVATA
27744;SIM00016264;+39320017281;2023-12-26;2024-03-31;DISATTIVATA
27745;SIM00000735;+39320012730;2024-10-24;2024-11-13;DISATTIVATA
27746;SIM00017666;+39320015789;2021-06-13;2022-09-27;DISATTIVATA
27747;SIM00020552;+39320007091;2021-03-16;2021-07-22;DISATTIVATA
27748;SIM00004107;+39320019710;2022-05-15;2023-11-11;DISATTIVATA
27749;SIM00021474;+39320007549;2024-04-21;2025-09-11;DISATTIVATA
27750;SIM00001221;+39320007441;2023-03-15;2024-09-13;DISATTIVATA
27751;SIM00018463;+39320001273;2022-08-04;2024-01-28;DISATTIVATA
27752;SIM00006507;+39320000568;2021-03-30;2021-12-23;DISATTIVATA
27753;SIM00023277;+39320014653;2021-06-18;2022-11-23;DISATTIVATA
27754;SIM00010466;+39320010187;2022-11-22;2023-04-09;DISATTIVATA
27755;SIM00022101;+39320005247;2022-09-15;2023-11-16;DISATTIVATA
27756;SIM00010343;+39320007396;2022-10-03;2024-03-13;DISATTIVATA
27757;SIM00006930;+39320002720;2024-05-30;2025-07-06;DISATTIVATA
27758;SIM00004845;+39320018564;2021-09-07;2021-12-25;DISATTIVATA
27759;SIM00005163;+39320006376;2022-11-25;2023-02-09;DISATTIVATA
27760;SIM00018827;+39320017170;2023-04-26;2024-11-26;DISATTIVATA
27761;SIM00022000;+39320001148;2024-12-06;2025-02-12;DISATTIVATA
27762;SIM00018885;+39320003458;2024-04-10;2025-04-16;DISATTIVATA
27763;SIM00011628;+39320017064;2021-12-13;2023-01-25;DISATTIVATA
27764;SIM00017415;+39320004343;2025-03-01;2026-01-05;DISATTIVATA
27765;SIM00015093;+39320007590;2021-07-16;2022-02-27;DISATTIVATA
27766;SIM00011659;+39320004501;2022-07-12;2023-05-31;DISATTIVATA
27767;SIM00002201;+39320007867;2021-08-19;2022-03-05;DISATTIVATA
27768;SIM00007882;+39320003448;2021-12-12;2022-06-04;DISATTIVATA
27769;SIM00015458;+39320007701;2022-07-19;2022-10-11;DISATTIVATA
27770;SIM00022262;+39320008269;2022-01-15;2023-05-09;DISATTIVATA
27771;SIM00007889;+39320016966;2021-06-27;2023-02-06;DISATTIVATA
27772;SIM00024763;+39320013049;2024-02-27;2025-10-03;DISATTIVATA
27773;SIM00002966;+39320009451;2022-10-14;2024-05-10;DISATTIVATA
27774;SIM00007543;+39320017047;2024-05-02;2025-11-07;DISATTIVATA
27775;SIM00006177;+39320000292;2023-04-03;2024-05-29;DISATTIVATA
27776;SIM00008965;+39320004179;2025-04-06;2026-04-30;DISATTIVATA
27777;SIM00015411;+39320004823;2022-04-19;2023-02-08;DISATTIVATA
27778;SIM00000741;+39320000440;2022-01-26;2023-02-18;DISATTIVATA
27779;SIM00012322;+39320008457;2024-10-19;2025-06-17;DISATTIVATA
27780;SIM00008934;+39320017667;2021-10-07;2022-05-17;DISATTIVATA
27781;SIM00009343;+39320009786;2024-08-03;2025-03-31;DISATTIVATA
27782;SIM00001345;+39320006819;2022-02-01;2022-10-15;DISATTIVATA
27783;SIM00008349;+39320014912;2022-04-11;2022-05-07;DISATTIVATA
27784;SIM00021344;+39320017739;2023-03-26;2024-06-22;DISATTIVATA
27785;SIM00023015;+39320016243;2024-06-13;2025-12-18;DISATTIVATA
27786;SIM00000700;+39320010572;2025-04-12;2025-05-22;DISATTIVATA
27787;SIM00015059;+39320015044;2022-09-21;2023-09-30;DISATTIVATA
27788;SIM00012207;+39320009798;2025-03-31;2025-06-26;DISATTIVATA
27789;SIM00009068;+39320002555;2025-03-23;2025-08-11;DISATTIVATA
27790;SIM00005539;+39320009394;2022-04-13;2023-01-01;DISATTIVATA
27791;SIM00000750;+39320012401;2024-08-31;2025-03-20;DISATTIVATA
27792;SIM00005938;+39320002422;2023-11-06;2024-02-01;DISATTIVATA
27793;SIM00023278;+39320009605;2024-11-18;2025-08-18;DISATTIVATA
27794;SIM00022124;+39320019000;2022-02-08;2023-08-02;DISATTIVATA
27795;SIM00018462;+39320000058;2023-05-13;2024-01-21;DISATTIVATA
27796;SIM00005609;+39320010016;2025-03-14;2025-04-06;DISATTIVATA
27797;SIM00017318;+39320019589;2024-02-10;2024-12-01;DISATTIVATA
27798;SIM00014734;+39320001383;2023-01-27;2023-05-04;DISATTIVATA
27799;SIM00024039;+39320012464;2024-06-04;2024-12-15;DISATTIVATA
27800;SIM00002840;+39320018190;2023-06-24;2023-08-24;DISATTIVATA
27801;SIM00019992;+39320002779;2024-04-23;2025-02-21;DISATTIVATA
27802;SIM00007997;+39320015967;2025-01-23;2025-05-27;DISATTIVATA
27803;SIM00015541;+39320017699;2024-02-11;2024-10-14;DISATTIVATA
27804;SIM00020065;+39320001581;2023-02-09;2024-03-01;DISATTIVATA
27805;SIM00021920;+39320000073;2023-02-07;2024-04-19;DISATTIVATA
27806;SIM00011077;+39320009277;2022-09-25;2023-03-10;DISATTIVATA
27807;SIM00009222;+39320003210;2023-01-05;2023-05-26;DISATTIVATA
27808;SIM00016726;+39320010736;2024-06-27;2026-01-16;DISATTIVATA
27809;SIM00000062;+39320006537;2023-02-28;2023-07-21;DISATTIVATA
27810;SIM00011538;+39320019109;2023-10-25;2025-04-28;DISATTIVATA
27811;SIM00011199;+39320016588;2021-04-20;2022-03-17;DISATTIVATA
27812;SIM00021965;+39320004778;2023-08-08;2024-05-29;DISATTIVATA
27813;SIM00001756;+39320012370;2024-04-20;2024-10-31;DISATTIVATA
27814;SIM00004852;+39320008020;2025-02-04;2025-11-03;DISATTIVATA
27815;SIM00005883;+39320014424;2023-08-29;2024-05-18;DISATTIVATA
27816;SIM00016963;+39320004121;2024-02-09;2024-05-27;DISATTIVATA
27817;SIM00013334;+39320004933;2024-07-09;2024-11-26;DISATTIVATA
27818;SIM00002742;+39320011560;2021-11-26;2022-04-08;DISATTIVATA
27819;SIM00006330;+39320005224;2024-02-27;2025-06-13;DISATTIVATA
27820;SIM00019092;+39320010087;2023-11-04;2024-05-25;DISATTIVATA
27821;SIM00018642;+39320002687;2024-09-22;2026-04-27;DISATTIVATA
27822;SIM00008040;+39320016574;2023-07-06;2024-12-08;DISATTIVATA
27823;SIM00013822;+39320010973;2024-03-23;2024-11-09;DISATTIVATA
27824;SIM00001472;+39320010596;2021-07-03;2022-09-20;DISATTIVATA
27825;SIM00015619;+39320014711;2021-08-22;2021-10-25;DISATTIVATA
27826;SIM00012410;+39320015214;2024-02-10;2024-03-12;DISATTIVATA
27827;SIM00024095;+39320000137;2023-08-01;2025-03-23;DISATTIVATA
27828;SIM00009565;+39320015425;2023-07-11;2024-12-05;DISATTIVATA
27829;SIM00015516;+39320008659;2022-10-09;2024-05-15;DISATTIVATA
27830;SIM00007779;+39320004466;2021-03-27;2022-05-04;DISATTIVATA
27831;SIM00011933;+39320002059;2021-04-19;2022-04-24;DISATTIVATA
27832;SIM00003070;+39320015365;2025-01-26;2026-04-16;DISATTIVATA
27833;SIM00018959;+39320003830;2022-09-18;2023-06-02;DISATTIVATA
27834;SIM00009994;+39320010244;2021-07-26;2022-02-06;DISATTIVATA
27835;SIM00021179;+39320003864;2022-02-23;2022-04-03;DISATTIVATA
27836;SIM00004340;+39320001029;2021-09-24;2021-11-14;DISATTIVATA
27837;SIM00017830;+39320011060;2021-02-13;2021-09-25;DISATTIVATA
27838;SIM00003113;+39320002182;2023-03-25;2023-05-14;DISATTIVATA
27839;SIM00000752;+39320000443;2025-04-02;2025-05-31;DISATTIVATA
27840;SIM00021858;+39320014366;2021-12-02;2023-04-24;DISATTIVATA
27841;SIM00010369;+39320009441;2023-11-27;2024-01-02;DISATTIVATA
27842;SIM00019048;+39320006114;2024-11-15;2026-04-16;DISATTIVATA
27843;SIM00003111;+39320003014;2022-09-15;2022-11-11;DISATTIVATA
27844;SIM00002645;+39320016369;2021-01-01;2021-02-04;DISATTIVATA
27845;SIM00024708;+39320011460;2024-07-18;2025-09-14;DISATTIVATA
27846;SIM00013697;+39320015870;2021-09-09;2022-04-26;DISATTIVATA
27847;SIM00004593;+39320012543;2021-11-02;2023-04-16;DISATTIVATA
27848;SIM00013315;+39320001209;2023-02-20;2024-06-05;DISATTIVATA
27849;SIM00018030;+39320005607;2022-05-07;2022-09-12;DISATTIVATA
27850;SIM00019790;+39320010613;2021-01-27;2022-09-14;DISATTIVATA
27851;SIM00020082;+39320000998;2021-06-01;2021-09-02;DISATTIVATA
27852;SIM00001998;+39320006076;2021-06-20;2022-09-27;DISATTIVATA
27853;SIM00022939;+39320016185;2021-05-28;2021-10-14;DISATTIVATA
27854;SIM00012209;+39320007577;2021-03-03;2022-07-16;DISATTIVATA
27855;SIM00021811;+39320009447;2025-03-20;2025-09-27;DISATTIVATA
27856;SIM00019640;+39320009067;2023-04-06;2024-06-23;DISATTIVATA
27857;SIM00023559;+39320018723;2023-10-20;2025-06-02;DISATTIVATA
27858;SIM00002520;+39320005805;2022-04-14;2023-05-08;DISATTIVATA
27859;SIM00005439;+39320008105;2021-07-07;2022-07-30;DISATTIVATA
27860;SIM00013664;+39320004105;2024-05-28;2024-06-19;DISATTIVATA
27861;SIM00020618;+39320001826;2024-01-11;2024-08-04;DISATTIVATA
27862;SIM00017996;+39320004149;2021-06-01;2022-06-12;DISATTIVATA
27863;SIM00003363;+39320008336;2021-09-27;2023-02-22;DISATTIVATA
27864;SIM00009746;+39320010750;2022-10-31;2023-07-12;DISATTIVATA
27865;SIM00013458;+39320014645;2025-01-16;2026-04-30;DISATTIVATA
27866;SIM00023356;+39320012258;2024-09-04;2025-08-05;DISATTIVATA
27867;SIM00015821;+39320000362;2024-03-29;2025-08-19;DISATTIVATA
27868;SIM00022242;+39320008344;2021-05-30;2021-10-10;DISATTIVATA
27869;SIM00006654;+39320003348;2023-04-16;2024-09-22;DISATTIVATA
27870;SIM00002562;+39320013939;2022-06-08;2024-01-04;DISATTIVATA
27871;SIM00013616;+39320019632;2024-04-22;2024-06-22;DISATTIVATA
27872;SIM00021325;+39320017641;2021-07-13;2022-07-06;DISATTIVATA
27873;SIM00007111;+39320005513;2024-07-08;2025-03-30;DISATTIVATA
27874;SIM00016814;+39320005856;2024-05-08;2025-05-11;DISATTIVATA
27875;SIM00009469;+39320013193;2025-04-03;2026-03-06;DISATTIVATA
27876;SIM00015402;+39320008643;2023-04-05;2024-04-20;DISATTIVATA
27877;SIM00006854;+39320012352;2021-09-18;2022-12-07;DISATTIVATA
27878;SIM00002906;+39320009355;2024-08-12;2025-08-18;DISATTIVATA
27879;SIM00001576;+39320015811;2021-05-02;2022-07-14;DISATTIVATA
27880;SIM00016969;+39320006407;2023-07-10;2024-07-28;DISATTIVATA
27881;SIM00002687;+39320014577;2022-02-09;2022-03-18;DISATTIVATA
27882;SIM00021146;+39320011521;2021-06-11;2022-08-27;DISATTIVATA
27883;SIM00023211;+39320007530;2022-01-30;2023-02-11;DISATTIVATA
27884;SIM00017973;+39320019538;2021-08-24;2022-03-14;DISATTIVATA
27885;SIM00005920;+39320016621;2023-05-03;2024-12-20;DISATTIVATA
27886;SIM00022110;+39320015894;2023-09-19;2024-01-21;DISATTIVATA
27887;SIM00018131;+39320000080;2023-11-15;2024-01-26;DISATTIVATA
27888;SIM00015050;+39320001407;2021-03-18;2021-09-27;DISATTIVATA
27889;SIM00004680;+39320005492;2025-05-10;2026-01-09;DISATTIVATA
27890;SIM00018424;+39320011271;2022-02-01;2023-02-13;DISATTIVATA
27891;SIM00004135;+39320012683;2021-02-11;2021-11-14;DISATTIVATA
27892;SIM00002147;+39320005052;2021-04-29;2021-12-12;DISATTIVATA
27893;SIM00017126;+39320019489;2024-07-08;2024-10-06;DISATTIVATA
27894;SIM00011031;+39320013439;2022-06-27;2024-01-15;DISATTIVATA
27895;SIM00015861;+39320001127;2023-10-05;2025-04-03;DISATTIVATA
27896;SIM00011177;+39320012756;2024-11-20;2025-08-03;DISATTIVATA
27897;SIM00007865;+39320019919;2022-11-11;2023-08-29;DISATTIVATA
27898;SIM00007013;+39320004581;2022-08-02;2022-12-17;DISATTIVATA
27899;SIM00015949;+39320006296;2023-09-17;2024-05-07;DISATTIVATA
27900;SIM00016376;+39320017075;2024-04-03;2025-04-20;DISATTIVATA
27901;SIM00012133;+39320005146;2025-04-20;2026-04-30;DISATTIVATA
27902;SIM00013294;+39320011335;2021-01-03;2021-05-21;DISATTIVATA
27903;SIM00017546;+39320011214;2022-03-15;2023-07-16;DISATTIVATA
27904;SIM00002460;+39320006866;2022-08-05;2024-01-10;DISATTIVATA
27905;SIM00018536;+39320003766;2021-09-12;2021-12-09;DISATTIVATA
27906;SIM00017691;+39320006144;2021-08-11;2022-12-14;DISATTIVATA
27907;SIM00004481;+39320013859;2025-03-21;2026-04-30;DISATTIVATA
27908;SIM00024162;+39320014167;2024-04-23;2025-09-06;DISATTIVATA
27909;SIM00021157;+39320005091;2022-04-28;2022-12-08;DISATTIVATA
27910;SIM00022439;+39320007085;2024-11-27;2026-03-06;DISATTIVATA
27911;SIM00020443;+39320007250;2021-12-20;2022-01-15;DISATTIVATA
27912;SIM00017868;+39320006802;2024-09-03;2025-06-30;DISATTIVATA
27913;SIM00016050;+39320015390;2022-03-16;2023-06-30;DISATTIVATA
27914;SIM00012373;+39320000272;2024-10-09;2025-03-20;DISATTIVATA
27915;SIM00008690;+39320010602;2021-09-29;2023-05-06;DISATTIVATA
27916;SIM00024088;+39320003799;2024-12-28;2026-01-10;DISATTIVATA
27917;SIM00018872;+39320001307;2023-10-05;2024-07-10;DISATTIVATA
27918;SIM00015559;+39320003459;2023-10-19;2023-12-27;DISATTIVATA
27919;SIM00007931;+39320001816;2024-03-21;2025-04-07;DISATTIVATA
27920;SIM00005384;+39320007260;2022-12-26;2023-06-09;DISATTIVATA
27921;SIM00009276;+39320015519;2025-05-04;2025-05-28;DISATTIVATA
27922;SIM00009196;+39320017827;2024-11-26;2025-04-24;DISATTIVATA
27923;SIM00002674;+39320014117;2023-12-25;2025-02-25;DISATTIVATA
27924;SIM00007934;+39320007621;2022-01-31;2023-04-15;DISATTIVATA
27925;SIM00021941;+39320012448;2025-05-07;2026-04-30;DISATTIVATA
27926;SIM00011859;+39320016906;2024-12-12;2025-12-20;DISATTIVATA
27927;SIM00003188;+39320012742;2024-08-03;2024-12-27;DISATTIVATA
27928;SIM00014345;+39320012138;2023-10-14;2025-05-08;DISATTIVATA
27929;SIM00005999;+39320012955;2022-10-29;2023-11-13;DISATTIVATA
27930;SIM00022525;+39320007830;2024-10-08;2025-07-04;DISATTIVATA
27931;SIM00015873;+39320013604;2021-01-30;2021-08-07;DISATTIVATA
27932;SIM00020747;+39320018341;2021-08-02;2022-03-01;DISATTIVATA
27933;SIM00020842;+39320019479;2024-12-31;2026-03-29;DISATTIVATA
27934;SIM00010995;+39320016995;2023-09-27;2024-09-15;DISATTIVATA
27935;SIM00017727;+39320019332;2023-11-14;2025-01-25;DISATTIVATA
27936;SIM00011692;+39320014973;2023-02-04;2024-07-02;DISATTIVATA
27937;SIM00003247;+39320000843;2023-08-08;2023-10-25;DISATTIVATA
27938;SIM00012916;+39320006483;2024-12-02;2026-03-28;DISATTIVATA
27939;SIM00002496;+39320006284;2021-04-20;2022-10-22;DISATTIVATA
27940;SIM00019154;+39320000948;2024-06-23;2025-05-21;DISATTIVATA
27941;SIM00017613;+39320016251;2023-09-21;2024-05-01;DISATTIVATA
27942;SIM00004445;+39320005249;2022-04-22;2023-05-13;DISATTIVATA
27943;SIM00013891;+39320008285;2021-09-10;2022-05-05;DISATTIVATA
27944;SIM00020549;+39320010188;2025-03-29;2025-09-16;DISATTIVATA
27945;SIM00005741;+39320003260;2025-05-05;2026-04-30;DISATTIVATA
27946;SIM00000044;+39320002327;2022-07-12;2022-08-07;DISATTIVATA
27947;SIM00005617;+39320009852;2024-09-06;2025-11-08;DISATTIVATA
27948;SIM00006870;+39320017199;2024-12-03;2026-04-30;DISATTIVATA
27949;SIM00005550;+39320016141;2022-12-21;2024-03-20;DISATTIVATA
27950;SIM00005499;+39320014346;2025-04-16;2026-01-20;DISATTIVATA
27951;SIM00019797;+39320004857;2021-10-03;2023-04-03;DISATTIVATA
27952;SIM00024291;+39320012230;2024-08-15;2025-08-27;DISATTIVATA
27953;SIM00021937;+39320002883;2024-09-16;2025-10-21;DISATTIVATA
27954;SIM00016204;+39320001706;2023-01-12;2024-03-01;DISATTIVATA
27955;SIM00022753;+39320002799;2021-09-14;2021-10-18;DISATTIVATA
27956;SIM00023813;+39320009343;2025-01-26;2026-04-30;DISATTIVATA
27957;SIM00017758;+39320012758;2023-02-20;2024-04-14;DISATTIVATA
27958;SIM00018453;+39320010062;2022-10-14;2024-04-09;DISATTIVATA
27959;SIM00001245;+39320018956;2024-11-27;2025-04-09;DISATTIVATA
27960;SIM00016217;+39320006759;2023-08-18;2024-10-19;DISATTIVATA
27961;SIM00012750;+39320019109;2022-06-02;2022-07-31;DISATTIVATA
27962;SIM00019323;+39320009644;2024-04-06;2024-11-22;DISATTIVATA
27963;SIM00018205;+39320005341;2024-06-19;2025-01-05;DISATTIVATA
27964;SIM00005285;+39320013909;2022-08-31;2023-12-10;DISATTIVATA
27965;SIM00002131;+39320000448;2024-08-28;2025-02-05;DISATTIVATA
27966;SIM00010149;+39320007145;2021-05-02;2021-06-16;DISATTIVATA
27967;SIM00019901;+39320019682;2021-06-15;2022-06-02;DISATTIVATA
27968;SIM00006046;+39320002035;2024-02-09;2024-07-19;DISATTIVATA
27969;SIM00024310;+39320013189;2023-05-05;2023-11-10;DISATTIVATA
27970;SIM00016412;+39320004014;2021-06-15;2022-04-17;DISATTIVATA
27971;SIM00007549;+39320008976;2024-10-14;2025-09-03;DISATTIVATA
27972;SIM00005086;+39320016673;2023-01-09;2024-02-22;DISATTIVATA
27973;SIM00018620;+39320008327;2024-03-19;2025-08-27;DISATTIVATA
27974;SIM00000660;+39320003623;2022-02-12;2022-12-07;DISATTIVATA
27975;SIM00000781;+39320007936;2023-03-31;2023-04-24;DISATTIVATA
27976;SIM00010744;+39320017841;2021-12-09;2022-05-23;DISATTIVATA
27977;SIM00019473;+39320006773;2024-04-12;2025-11-24;DISATTIVATA
27978;SIM00004177;+39320011853;2025-01-19;2025-05-20;DISATTIVATA
27979;SIM00012476;+39320002301;2023-03-22;2024-08-24;DISATTIVATA
27980;SIM00004499;+39320019208;2023-08-12;2024-01-04;DISATTIVATA
27981;SIM00011496;+39320018734;2024-11-25;2025-03-27;DISATTIVATA
27982;SIM00003629;+39320009223;2022-01-16;2023-03-19;DISATTIVATA
27983;SIM00000158;+39320017764;2024-07-14;2026-01-13;DISATTIVATA
27984;SIM00008642;+39320006636;2021-10-17;2022-08-14;DISATTIVATA
27985;SIM00002556;+39320010089;2021-02-26;2021-06-03;DISATTIVATA
27986;SIM00010969;+39320003469;2022-06-03;2023-04-23;DISATTIVATA
27987;SIM00007761;+39320018232;2022-05-05;2022-11-17;DISATTIVATA
27988;SIM00005355;+39320000685;2024-10-14;2024-11-08;DISATTIVATA
27989;SIM00015699;+39320009861;2023-10-04;2023-12-03;DISATTIVATA
27990;SIM00002877;+39320015546;2021-01-08;2022-03-19;DISATTIVATA
27991;SIM00022745;+39320016133;2024-06-20;2024-09-10;DISATTIVATA
27992;SIM00020472;+39320007927;2024-02-24;2025-02-26;DISATTIVATA
27993;SIM00024088;+39320008150;2023-07-03;2024-10-15;DISATTIVATA
27994;SIM00021287;+39320018801;2023-10-26;2024-07-24;DISATTIVATA
27995;SIM00002135;+39320004763;2022-01-27;2023-06-01;DISATTIVATA
27996;SIM00013892;+39320000646;2021-01-04;2021-09-22;DISATTIVATA
27997;SIM00005808;+39320014209;2024-09-19;2024-12-28;DISATTIVATA
27998;SIM00016923;+39320018088;2022-10-02;2024-02-29;DISATTIVATA
